,Date,Open,High,Low,Close,NH20,NH60,NH200,NH250,NL20,NL60,NL200,NL250,diffNHNL20d,RatioNHNL200d,Threshold_line,diffShortNHNL,diffLongNHNL,diffShortLongNHNL,diffShortLongNHNL_MA120,Advanced,Unchanged,Declined,Total,AD Line
130,2021-05-24,1555.22998046875,1559.5999755859375,1547.1400146484375,1551.8499755859375,34,26,21,21,27,9,4,3,1.0309278350515463,0.9564577309992324,0.9610600769735542,17,17,0,10.458333333333334,212,179,265,656,-26.302001585642415
131,2021-05-25,1562.8900146484375,1572.030029296875,1560.1300048828125,1568.5799560546875,38,24,19,18,14,3,2,2,3.5346097201767304,0.9563855809270823,0.9608529790054939,21,17,4,10.2,309,192,153,654,-25.40295200111417
132,2021-05-27,1570.5,1587.5400390625,1568.8900146484375,1582.9599609375,35,19,16,15,5,2,1,1,4.418262150220913,0.9586309952218323,0.9607370680498729,17,15,2,9.791666666666666,315,177,168,660,-24.494193124057546
133,2021-05-28,1590.43994140625,1595.449951171875,1579.530029296875,1581.97998046875,45,25,23,21,3,2,0,0,6.185567010309279,0.9626713992622363,0.9607558372289321,23,23,0,9.016666666666667,241,164,249,654,-24.71438587708282
134,2021-05-31,1582.56005859375,1594.6500244140625,1578.0899658203125,1593.5899658203125,49,34,30,27,14,7,1,1,5.154639175257732,0.9649909077107771,0.9608608839297527,27,29,-2,8.475,298,173,179,650,-23.887398545875737
135,2021-06-01,1602.6500244140625,1620.530029296875,1598.6600341796875,1618.5899658203125,67,39,36,35,5,3,2,2,9.131075110456553,0.9653957660103722,0.9609940457902673,36,34,2,8.166666666666666,308,183,164,655,-23.002746808946355
136,2021-06-02,1624.8299560546875,1627.6700439453125,1612.93994140625,1617.550048828125,65,36,33,32,2,1,0,0,9.278350515463918,0.9688271385593918,0.9612415867357492,35,33,2,7.808333333333334,250,189,218,657,-22.592355468112295
137,2021-06-04,1613.719970703125,1622.8900146484375,1611.3399658203125,1611.530029296875,71,35,33,32,7,2,0,0,9.425625920471282,0.970297726794686,0.9615381472890744,33,33,0,7.275,272,167,218,657,-22.025408758598456
138,2021-06-07,1618.739990234375,1625.56005859375,1611.780029296875,1612.5899658203125,82,37,32,29,3,1,0,0,11.634756995581737,0.9714882029851621,0.961874390382082,36,32,4,7.041666666666667,264,155,236,655,-21.601749485730295
139,2021-06-08,1614.8499755859375,1618.699951171875,1605.31005859375,1612.8800048828125,63,25,21,19,12,4,0,0,7.511045655375552,0.9719155534125126,0.9622248784893347,21,21,0,6.841666666666667,200,192,263,655,-22.173085525610784
140,2021-06-09,1618.06005859375,1628.4200439453125,1617.8299560546875,1626.27001953125,63,19,16,14,3,1,0,0,8.836524300441827,0.9719155534125126,0.9625753665965873,18,16,2,6.625,286,198,169,653,-21.406313265749706
141,2021-06-10,1631.9200439453125,1636.219970703125,1623.5699462890625,1625.27001953125,72,30,24,23,5,1,0,0,9.867452135493373,0.9719155534125126,0.9629258547038401,29,24,5,6.383333333333334,197,181,276,654,-22.065150069568325
142,2021-06-11,1632.0400390625,1636.9200439453125,1628.1400146484375,1636.56005859375,75,36,28,24,6,3,1,1,10.1620029455081,0.9713408407688344,0.9632564762011878,33,27,6,6.0,242,205,210,657,-21.671018358302607
143,2021-06-14,1641.6800537109375,1642.800048828125,1629.3299560546875,1633.06005859375,65,21,20,18,8,3,0,0,8.394698085419735,0.9713408407688344,0.9635870976985355,18,20,-2,5.316666666666666,180,183,292,655,-22.451207855908102
144,2021-06-15,1634.449951171875,1636.0999755859375,1618.5999755859375,1622.31005859375,57,25,21,21,17,5,0,0,5.891016200294551,0.9716741741021678,0.9639288303069943,20,21,-1,4.725,165,167,323,655,-23.42098937278507
145,2021-06-16,1622.780029296875,1631.22998046875,1619.22998046875,1624.7900390625,49,26,16,15,7,1,0,0,6.185567010309279,0.9716741741021678,0.9642628468660706,25,16,9,4.416666666666667,261,185,207,653,-22.882173466704746
146,2021-06-17,1621.3800048828125,1631.68994140625,1615.6199951171875,1617.6500244140625,54,32,27,23,14,4,0,0,5.891016200294551,0.9716741741021678,0.9645968634251467,28,27,1,4.166666666666667,162,200,293,655,-23.689478423664838
147,2021-06-18,1619.8800048828125,1622.4300537109375,1604.43994140625,1612.97998046875,34,24,13,13,30,4,0,0,0.5891016200294551,0.9716741741021678,0.9649308799842229,20,13,7,3.7583333333333333,175,175,309,659,-24.56203996095813
148,2021-06-21,1596.9599609375,1602.6600341796875,1590.550048828125,1601.1300048828125,27,16,12,11,75,6,0,0,-7.069219440353461,0.9716741741021678,0.965264896543299,10,12,-2,3.2,142,153,360,655,-25.751823309128888
149,2021-06-22,1610.8499755859375,1613.6600341796875,1598.56005859375,1599.22998046875,37,22,19,18,13,1,0,0,3.5346097201767304,0.9716741741021678,0.9655989131023751,21,19,2,2.783333333333333,212,203,238,653,-26.108826082776595
150,2021-06-23,1605.31005859375,1606.3900146484375,1590.6300048828125,1592.0799560546875,33,15,14,14,47,7,1,1,-2.0618556701030926,0.9705630629910567,0.9658386535671752,8,13,-5,2.941666666666667,117,167,365,649,-27.323811875364505
151,2021-06-24,1587.72998046875,1589.3299560546875,1569.9300537109375,1585.719970703125,18,10,8,8,127,17,1,1,-16.05301914580265,0.9689599673581102,0.9659863772639634,-7,7,-14,2.933333333333333,144,152,361,657,-28.51473616078099
152,2021-06-25,1592.02001953125,1596.1600341796875,1577.6300048828125,1582.6700439453125,21,12,12,12,44,5,1,1,-3.3873343151693667,0.967677916076059,0.9661127334393842,7,11,-4,2.8666666666666667,170,198,290,658,-29.29127661393001
153,2021-06-28,1572.1800537109375,1581.3399658203125,1565.31005859375,1579.1700439453125,21,14,14,14,144,23,1,0,-18.114874815905743,0.9665668049649478,0.9661992035749188,-9,13,-22,2.65,207,188,263,658,-29.835607667881828
154,2021-06-29,1580.8900146484375,1596.0799560546875,1579.43994140625,1591.4300537109375,27,15,14,14,18,6,0,0,1.3254786450662739,0.9665668049649478,0.9662856737104536,9,14,-5,2.533333333333333,339,179,134,652,-28.76842029497635
155,2021-06-30,1597.260009765625,1600.5699462890625,1584.469970703125,1587.7900390625,27,19,16,16,18,5,0,0,1.3254786450662739,0.9665668049649478,0.9663515677143011,14,16,-2,2.45,223,166,257,646,-29.219632899378375
156,2021-07-01,1591.0400390625,1596.3599853515625,1584.68994140625,1593.75,22,14,12,12,16,4,0,0,0.8836524300441826,0.9665668049649478,0.9664174617181485,10,12,-2,2.375,298,178,172,648,-28.380639088599573
157,2021-07-02,1591.3699951171875,1596.050048828125,1574.9200439453125,1578.489990234375,19,15,13,13,38,10,0,0,-2.7982326951399115,0.9665668049649478,0.966483355721996,5,13,-8,2.2583333333333333,83,149,419,651,-29.87730204330915
158,2021-07-05,1580.68994140625,1582.4599609375,1573.6700439453125,1579.280029296875,29,16,16,16,75,18,1,1,-6.774668630338733,0.9655864128080851,0.9665329098565624,-2,15,-17,2.15,177,188,282,647,-30.62265803580908
159,2021-07-06,1585.9599609375,1594.1500244140625,1585.3399658203125,1591.4300537109375,36,22,19,19,23,5,0,0,1.914580265095729,0.9655864128080851,0.966571780230445,17,19,-2,2.025,348,172,129,649,-29.497537618361587
160,2021-07-07,1585.0400390625,1587.699951171875,1574.1400146484375,1576.5999755859375,29,19,18,18,69,19,4,4,-5.891016200294551,0.9625561097777822,0.9665526380463151,0,14,-14,1.825,100,146,403,649,-30.93323413566457
161,2021-07-08,1563.9599609375,1567.3299560546875,1540.56005859375,1543.6700439453125,19,15,15,15,289,75,8,7,-39.76435935198822,0.9567590083285068,0.9664368775046973,-60,7,-67,1.225,65,93,498,656,-33.079482718360296
162,2021-07-09,1537.969970703125,1554.5999755859375,1535.68994140625,1552.0899658203125,18,14,11,11,247,76,11,9,-33.726067746686304,0.9484256749951734,0.966174720566683,-62,0,-62,0.625,288,181,182,651,-32.31631983770009
163,2021-07-12,1558.6300048828125,1561.719970703125,1544.7099609375,1549.8399658203125,27,15,13,13,40,16,2,2,-1.914580265095729,0.9462034527729511,0.9658755265916317,-1,11,-12,0.44166666666666665,216,188,247,651,-32.72131510189606
164,2021-07-13,1557.260009765625,1571.8199462890625,1555.8800048828125,1570.989990234375,23,9,7,7,22,10,3,2,0.14727540500736377,0.9412034527729511,0.9654929992832472,-1,4,-5,0.3416666666666667,431,128,91,650,-31.09784384722948
165,2021-07-14,1570.1199951171875,1573.0400390625,1561.0,1569.699951171875,32,19,15,15,9,4,0,0,3.3873343151693667,0.9412034527729511,0.9651104719748624,15,15,0,0.225,254,201,190,645,-30.534965811445247
166,2021-07-15,1575.050048828125,1580.4300537109375,1570.9599609375,1572.010009765625,40,21,16,16,9,4,0,0,4.565537555228277,0.9412034527729511,0.9647279446664779,17,16,1,0.10833333333333334,241,183,220,644,-30.19713384909916
167,2021-07-16,1569.22998046875,1575.6600341796875,1567.1700439453125,1574.3699951171875,30,13,9,9,6,3,0,0,3.5346097201767304,0.9412034527729511,0.9643026823153583,10,9,1,0.09166666666666666,255,211,178,644,-29.594466820658237
168,2021-07-19,1557.81005859375,1563.8800048828125,1551.7900390625,1556.010009765625,22,11,9,9,28,8,2,2,-0.8836524300441826,0.9381731497426481,0.9638148376190475,3,7,-4,-0.03333333333333333,83,145,411,639,-31.093324833435215
169,2021-07-20,1551.260009765625,1552.3800048828125,1530.6199951171875,1538.8599853515625,22,13,9,9,79,35,3,2,-8.394698085419735,0.9340064830759814,0.9632575484782925,-22,6,-28,-0.4,89,134,419,642,-32.656796753376355
170,2021-07-21,1543.1700439453125,1545.3900146484375,1532.3399658203125,1540.8800048828125,17,10,7,7,49,24,1,1,-4.712812960235641,0.9319231497426481,0.9626655371153151,-14,6,-20,-0.6583333333333333,222,211,214,647,-32.4625395809049
171,2021-07-22,1549.8499755859375,1554.6500244140625,1546.260009765625,1552.3599853515625,22,13,10,10,14,6,0,0,1.1782032400589102,0.9324787052982038,0.962072203001015,7,10,-3,-0.8,322,195,134,651,-31.483160352276183
172,2021-07-23,1550.8599853515625,1553.25,1540.3499755859375,1545.0999755859375,19,7,6,6,35,15,1,1,-2.3564064801178204,0.9306533084728069,0.9614299270877731,-8,5,-13,-0.9416666666666667,163,192,290,645,-32.2943515061252
173,2021-07-27,1547.4000244140625,1551.4300537109375,1531.81005859375,1537.6300048828125,48,23,18,18,57,27,3,3,-1.3254786450662739,0.9284860313055298,0.9607550911419712,-4,15,-19,-1.1166666666666667,170,154,321,645,-33.281363941906584
174,2021-07-29,1541.800048828125,1545.0799560546875,1533.93994140625,1537.780029296875,33,20,14,14,78,39,6,5,-6.62739322533137,0.9237685171812359,0.9600063380586927,-19,8,-27,-1.3583333333333334,186,169,296,651,-34.08576360844643
175,2021-07-30,1536.9100341796875,1539.030029296875,1516.77001953125,1521.9200439453125,19,12,9,9,148,84,14,11,-18.998527245949926,0.9136235896450041,0.9590758765871843,-72,-5,-67,-1.9833333333333334,95,144,408,647,-35.55498812827149
176,2021-08-02,1523.4200439453125,1525.72998046875,1513.7099609375,1525.1099853515625,22,16,12,12,151,90,16,12,-18.998527245949926,0.9040997801211945,0.957965317435578,-74,-4,-70,-2.558333333333333,182,159,306,647,-36.43532897135444
177,2021-08-03,1525.239990234375,1540.52001953125,1524.3699951171875,1540.510009765625,28,20,16,15,44,24,5,3,-2.3564064801178204,0.9007375867590013,0.9568088227380364,-4,11,-15,-2.683333333333333,403,142,100,645,-34.97969126956147
178,2021-08-04,1542.1099853515625,1548.6300048828125,1533.3599853515625,1545.8599853515625,45,23,15,15,19,8,2,1,3.829160530191458,0.8987768024452758,0.9556033084326514,15,13,2,-2.691666666666667,238,200,206,644,-34.580687535118415
179,2021-08-05,1544.8299560546875,1547.3800048828125,1526.9100341796875,1527.6600341796875,36,22,17,17,18,7,0,0,2.6509572901325478,0.8994860223034318,0.9544068149061642,15,17,-2,-2.716666666666667,167,186,294,647,-35.40478970416467
180,2021-08-06,1530.4300537109375,1537.27001953125,1514.6700439453125,1521.719970703125,28,21,18,18,42,25,4,4,-2.0618556701030926,0.8971649391312847,0.9531834569911104,-4,14,-18,-2.85,159,180,307,646,-36.309046060521126
181,2021-08-09,1528.1600341796875,1543.7099609375,1525.2900390625,1540.18994140625,50,16,13,13,26,15,3,2,3.5346097201767304,0.8970313921227377,0.9519970470817546,1,10,-9,-2.925,315,157,171,643,-35.35437731951025
182,2021-08-10,1544.31005859375,1551.6099853515625,1539.4000244140625,1542.6199951171875,58,19,14,14,4,1,0,0,7.952871870397644,0.8996239847153302,0.9508970569254853,18,14,4,-2.8666666666666667,302,172,174,648,-34.4942119905975
183,2021-08-11,1549.4100341796875,1550.739990234375,1531.5799560546875,1532.7099609375,52,22,16,15,27,14,2,2,3.681885125184094,0.9034864185777641,0.9499451046880871,8,14,-6,-2.933333333333333,153,153,343,649,-35.60496229276547
184,2021-08-13,1530.6800537109375,1541.0799560546875,1525.510009765625,1528.3199462890625,24,5,4,4,91,51,6,5,-9.867452135493373,0.8950737201650657,0.9488793958369324,-46,-2,-44,-3.375,126,134,391,651,-37.006020094200856
185,2021-08-16,1527.0799560546875,1532.93994140625,1512.280029296875,1531.239990234375,27,9,5,4,185,114,12,11,-23.269513991163475,0.8856078648574255,0.9476609035735621,-105,-7,-98,-4.266666666666667,186,154,312,652,-37.90763155475715
186,2021-08-17,1536.93994140625,1545.949951171875,1533.3199462890625,1544.219970703125,31,14,11,10,25,14,2,2,0.8836524300441826,0.8830437622933229,0.9463996762674569,0,9,-9,-4.358333333333333,311,170,168,649,-36.99316050002577
187,2021-08-18,1546.7099609375,1557.0799560546875,1545.3299560546875,1551.8699951171875,40,12,8,7,19,11,0,0,3.0927835051546393,0.8835339583717544,0.9451547888306328,1,8,-7,-4.383333333333334,311,193,140,644,-36.054308382294195
188,2021-08-19,1546.699951171875,1553.9000244140625,1543.75,1544.280029296875,48,21,16,16,18,11,0,0,4.418262150220913,0.8840390088768049,0.9439267364106436,10,16,-6,-4.441666666666666,218,191,240,649,-36.39280998248736
189,2021-08-20,1549.9200439453125,1554.449951171875,1545.9200439453125,1553.1800537109375,57,25,13,13,18,11,0,0,5.743740795287187,0.8850806755434716,0.942724725657321,14,13,1,-4.491666666666666,309,178,168,655,-35.50527998456802
190,2021-08-23,1566.0999755859375,1583.1300048828125,1565.9300537109375,1582.0699462890625,94,16,8,8,11,4,0,0,12.223858615611192,0.8877473422101382,0.9415795525108361,12,8,4,-4.416666666666667,357,133,163,653,-34.302050499378325
191,2021-08-24,1590.1199951171875,1598.3900146484375,1585.4599609375,1586.97998046875,90,12,10,9,5,3,0,0,12.51840942562592,0.8893346437974398,0.9404620368920088,9,10,-1,-4.366666666666666,292,172,188,652,-33.52670794968551
192,2021-08-25,1591.2900390625,1601.0899658203125,1588.3699951171875,1600.489990234375,64,12,7,7,1,0,0,0,9.278350515463918,0.8903150359543025,0.9393234375708832,12,7,5,-4.2,332,180,139,651,-32.494090720243044
193,2021-08-26,1601.989990234375,1603.989990234375,1595.68994140625,1601.9100341796875,69,16,10,10,4,1,0,0,9.572901325478645,0.8903150359543025,0.9381174981824177,15,10,5,-4.125,228,191,229,648,-32.56625950389175
194,2021-08-27,1602.1600341796875,1615.219970703125,1600.0,1611.199951171875,79,13,8,8,3,0,0,0,11.192930780559646,0.8908526703629047,0.9368818608932865,13,8,5,-4.083333333333333,264,199,191,654,-31.96210720521202
195,2021-08-30,1621.6800537109375,1634.9200439453125,1621.4200439453125,1633.77001953125,152,25,12,12,4,1,0,0,21.79675994108984,0.8917298633453609,0.9356540958488696,24,12,12,-3.9583333333333335,358,160,135,653,-30.785207393120157
196,2021-08-31,1632.6500244140625,1643.760009765625,1628.1199951171875,1638.75,100,21,11,10,5,0,0,0,13.991163475699558,0.8917298633453609,0.9343691412619691,21,11,10,-3.8,236,168,251,655,-31.083129188982266
197,2021-09-01,1643.010009765625,1646.0699462890625,1628.1600341796875,1634.47998046875,58,16,4,4,4,0,0,0,7.952871870397644,0.8917298633453609,0.9330596768711471,16,4,12,-3.683333333333333,155,162,335,652,-32.133983355138355
198,2021-09-02,1634.25,1652.030029296875,1633.1199951171875,1647.75,45,22,12,12,4,0,0,0,6.0382916053019144,0.8917298633453609,0.9317303712104837,22,12,10,-3.7,245,192,214,651,-31.73320690665612
199,2021-09-03,1654.0,1657.7900390625,1644.1199951171875,1650.3299560546875,55,24,17,17,2,1,1,1,7.80559646539028,0.8908039374194349,0.9303785109439324,23,16,7,-3.7083333333333335,203,179,268,650,-32.33413211923345
200,2021-09-06,1652.3299560546875,1655.0400390625,1644.56005859375,1648.3699951171875,80,25,15,15,7,0,0,0,10.751104565537556,0.8908039374194349,0.9290266506773811,25,15,10,-3.683333333333333,265,174,212,651,-31.783807539683217
201,2021-09-07,1653.6700439453125,1658.0799560546875,1635.1099853515625,1636.449951171875,69,26,11,11,22,5,2,1,6.9219440353460975,0.8882398348553323,0.9276320553680948,21,9,12,-3.683333333333333,123,161,367,651,-33.01106987492624
202,2021-09-08,1632.1800537109375,1641.2900390625,1627.1700439453125,1640.449951171875,52,26,16,16,20,5,1,1,4.712812960235641,0.8878341553421476,0.92624027727765,21,15,6,-3.725,265,187,195,647,-32.400872836641135
203,2021-09-09,1637.6500244140625,1646.0699462890625,1626.949951171875,1629.1199951171875,50,24,18,18,10,5,1,1,5.891016200294551,0.8869569623596915,0.9248338793041643,19,17,2,-3.925,206,174,266,646,-32.986412880410256
204,2021-09-10,1633.0999755859375,1639.6500244140625,1620.5799560546875,1635.3499755859375,51,27,17,17,13,2,0,0,5.596465390279823,0.8869569623596915,0.923421925775123,25,17,8,-4.025,272,179,200,651,-32.35395734837658
205,2021-09-13,1634.4300537109375,1642.6300048828125,1627.2900390625,1633.760009765625,70,31,14,14,19,7,2,2,7.511045655375552,0.8848736290263581,0.9219752500238595,24,12,12,-3.975,274,187,195,656,-31.705719146819895
206,2021-09-14,1639.9000244140625,1640.4000244140625,1621.9599609375,1623.8399658203125,53,22,12,12,15,6,3,2,5.596465390279823,0.8815402956930248,0.9204730187170403,16,9,7,-3.9833333333333334,211,182,259,652,-32.21786666655148
207,2021-09-15,1624.1700439453125,1630.050048828125,1620.8399658203125,1628.0400390625,46,23,14,13,9,4,1,1,5.44918998527246,0.8804291845819137,0.9189522688917028,19,13,6,-4.025,246,195,209,650,-31.783383628673036
208,2021-09-16,1633.280029296875,1636.010009765625,1628.5699462890625,1631.699951171875,45,15,8,8,9,2,1,1,5.3019145802650955,0.8785773327300619,0.9174006548688346,13,7,6,-4.05,226,219,204,649,-31.4671558626562
209,2021-09-17,1632.1800537109375,1635.0400390625,1617.31005859375,1625.6500244140625,30,15,13,12,17,1,0,0,1.914580265095729,0.8785773327300619,0.9158490408459661,14,13,1,-4.158333333333333,157,176,316,649,-32.414945440962356
210,2021-09-20,1617.43994140625,1620.719970703125,1601.1600341796875,1603.06005859375,29,16,9,9,51,8,1,1,-3.240058910162003,0.8780217771745064,0.9143066860823568,8,8,0,-4.225,89,127,432,648,-34.051920547675955
211,2021-09-21,1604.6400146484375,1618.18994140625,1591.81005859375,1614.8599853515625,23,14,8,8,85,12,1,1,-9.131075110456553,0.8780217771745064,0.9127910495792968,2,7,-5,-4.433333333333334,343,187,119,649,-32.960366901856325
212,2021-09-22,1614.739990234375,1623.8599853515625,1611.760009765625,1619.5899658203125,37,26,14,14,9,2,0,0,4.123711340206185,0.8793038284565575,0.9113181481189717,24,14,10,-4.533333333333333,298,208,149,655,-32.11602179451746
213,2021-09-23,1632.9200439453125,1637.6500244140625,1623.0,1631.1500244140625,42,25,12,12,31,5,2,2,1.6200294550810015,0.8780339871867164,0.9098426011560012,20,10,10,-4.55,148,184,316,648,-33.06896885921104
214,2021-09-27,1637.300048828125,1639.969970703125,1616.5999755859375,1620.02001953125,47,31,12,11,80,18,3,3,-4.860088365243004,0.874700653853383,0.9083114986374752,13,9,4,-4.625,133,148,370,651,-34.33016036998394
215,2021-09-28,1623.8800048828125,1626.550048828125,1614.31005859375,1616.5,42,26,11,10,71,15,2,1,-4.270986745213549,0.8721365512892805,0.906737661076214,11,9,2,-4.658333333333333,226,193,233,652,-34.520114243929186
