,Date,Open,High,Low,Close
526,2013-10-02,960.43,964.7,953.55,959.29
527,2013-10-03,966.44,977.89,965.92,974.66
528,2013-10-04,969.8,975.84,966.29,973.12
529,2013-10-07,970.57,976.52,962.3,962.87
530,2013-10-08,962.91,981.54,959.79,978.53
531,2013-10-09,979.87,980.75,973.3,979.02
532,2013-10-10,981.2,995,979.84,991.92
533,2013-10-11,"1,004.42","1,005.07",992.88,996.01
534,2013-10-14,990.16,998.42,984.19,997.23
535,2013-10-15,"1,004.08","1,009.38","1,001.28","1,006.65"
536,2013-10-16,"1,005.22","1,010.44",999.59,999.59
537,2013-10-17,"1,003.47","1,011.19",997.75,"1,002.85"
538,2013-10-18,"1,008.58","1,014.87","1,003.93","1,014.42"
539,2013-10-21,"1,013.57","1,014.28",986.25,988.5
540,2013-10-22,987.13,994.7,981.17,994.7
541,2013-10-24,986.34,"1,001.30",984.68,"1,001.30"
542,2013-10-25,999.47,999.77,989.83,992.01
543,2013-10-28,995.08,998.55,984.47,988.57
544,2013-10-29,988.16,993.63,985.33,992.83
545,2013-10-30,993.21,993.72,973.87,977.09
546,2013-10-31,971.42,987.06,968.53,987.06
547,2013-11-01,977.54,980.08,971.46,977.27
548,2013-11-04,965.43,965.78,949.11,949.84
549,2013-11-05,954.97,969.49,954.25,967.41
550,2013-11-06,969.8,983.65,962.4,982.61
551,2013-11-07,980.49,986.31,971.77,975.97
552,2013-11-08,968.54,968.95,955.22,960.68
553,2013-11-11,944.72,964.47,941.84,962.39
554,2013-11-12,970.04,974.2,963.65,965.95
555,2013-11-13,958.74,965.89,956.86,957.5
556,2013-11-14,962.46,971.11,961.87,966.27
557,2013-11-15,973.12,975.49,965.77,971.07
558,2013-11-18,977.78,978.68,972.34,974.16
559,2013-11-19,972.29,972.8,963.46,966.06
560,2013-11-20,967.93,972.68,957.31,960.66
561,2013-11-21,952.46,953.2,939.04,940.41
562,2013-11-22,937.53,941.76,924.63,927.07
563,2013-11-25,918.12,928.66,917.24,923.3
564,2013-11-26,919.54,934.71,918.07,927.55
565,2013-11-27,924.96,938.51,924.04,937.53
566,2013-11-28,940.56,942.25,924.82,927.29
567,2013-11-29,924.34,935.83,920.7,935.22
568,2013-12-02,926.74,939.59,921.06,938.8
569,2013-12-03,938.24,952.77,937.46,945.88
570,2013-12-04,943.32,949.81,939.42,939.42
571,2013-12-06,936.76,939.51,923.1,928.98
572,2013-12-09,935.98,942.05,925.08,934.34
573,2013-12-11,929.81,937.28,929.39,935.79
574,2013-12-12,931.54,934.96,925.03,925.03
575,2013-12-13,923.87,926.03,909.99,912.95
576,2013-12-16,909.99,911.11,902.11,904.51
577,2013-12-17,910.16,914.24,908.74,911.88
578,2013-12-18,915.51,925.25,914.71,922.32
579,2013-12-19,922.46,925.26,916.5,919.45
580,2013-12-20,918.72,919.22,907.92,916.83
581,2013-12-23,916.16,917.11,901.41,904.57
582,2013-12-24,900.86,911.42,900.1,905.31
583,2013-12-25,906.41,910.11,904.77,909.6
584,2013-12-26,910.28,910.83,886.22,891.45
585,2013-12-27,888.91,889.61,875.17,883.4
586,2014-01-02,878.09,878.8,833.29,833.29
587,2014-01-03,822.27,837.38,816.5,829.89
588,2014-01-06,829.46,838.87,815.56,837.68
589,2014-01-07,842.15,861.71,840.12,861.63
590,2014-01-08,861.4,871.47,854.5,859.35
591,2014-01-09,864.58,875.56,856.62,860
592,2014-01-10,850.59,861.79,845.18,858.25
593,2014-01-13,849.36,880.7,849.21,880.7
594,2014-01-14,874.54,892.46,872.68,887.93
595,2014-01-15,885.12,889.09,870,871.02
596,2014-01-16,874.18,891.94,873.16,888.02
597,2014-01-17,890.86,891.7,876.5,883.94
598,2014-01-20,879.66,885.32,877.28,879.05
599,2014-01-21,883.37,890.7,874.45,880.84
600,2014-01-22,872.89,884.16,871.11,879.59
601,2014-01-23,881.05,897.3,877.37,894.11
602,2014-01-24,898.91,903.86,892.58,898.88
603,2014-01-27,884.29,885.93,877.5,878.55
604,2014-01-28,877.11,878,861.99,865.18
605,2014-01-29,867.26,870.86,861.05,863.61
606,2014-01-30,857.09,860.67,852.59,857.5
607,2014-01-31,860.79,866.56,860.11,866.34
608,2014-02-03,872.84,881.92,871.6,879.72
609,2014-02-04,869.97,871.46,863.07,865.23
610,2014-02-05,869.99,873.18,860.83,867.11
611,2014-02-06,874.33,878.55,870.72,878.27
612,2014-02-07,884.09,886.82,878.81,879.69
613,2014-02-10,882.98,884.75,872.85,874.88
614,2014-02-11,876.78,881.78,872.38,879.09
615,2014-02-12,881.34,892.85,880.19,892.57
616,2014-02-13,892.36,894.52,887.44,890.01
617,2014-02-17,895.41,906.82,893.1,906.24
618,2014-02-18,902.2,904.07,893.05,901.09
619,2014-02-19,905.33,906.32,894.73,896.85
620,2014-02-20,890.78,893.31,880.72,883.3
621,2014-02-21,883.32,887.35,876.06,883.06
622,2014-02-24,878.83,884.11,875.33,881.56
623,2014-02-25,884.89,890.31,879.63,883.16
624,2014-02-26,883.58,887.64,881.68,883.56
625,2014-02-27,884.79,896.74,884,894.16
626,2014-02-28,893.98,900.77,890.37,899.51
627,2014-03-03,903.53,915.81,903.32,909.96
628,2014-03-04,913.67,918.15,912.63,913.94
629,2014-03-05,920.53,922.54,911.43,917.59
630,2014-03-06,917.85,918.28,912.71,916.04
631,2014-03-07,917.98,920.28,914.15,916.97
632,2014-03-10,915.91,917.59,904.55,912.28
633,2014-03-11,915.62,925.47,914.71,923.94
634,2014-03-12,920.08,924.48,917.54,917.68
635,2014-03-13,921.77,928.86,921.36,928.86
636,2014-03-14,923.27,928.21,920.23,928.1
637,2014-03-17,929.16,931.77,923.51,931.77
638,2014-03-18,933.47,934.71,928.12,928.8
639,2014-03-19,930.98,935.3,919.88,922.81
640,2014-03-20,917.35,920.22,912.26,920.22
641,2014-03-21,920.8,921.76,913.3,919.32
642,2014-03-24,918.7,919.06,910.51,912.35
643,2014-03-25,913.68,917.37,906.28,917.34
644,2014-03-26,920.34,923.76,918.45,921.49
645,2014-03-27,922.49,925.84,917.51,919.06
646,2014-03-28,919.48,937.38,918.7,929.84
647,2014-03-31,933.64,937,931.22,935.76
648,2014-04-01,936.78,943.93,933.96,943.93
649,2014-04-02,945.72,951.42,941.25,950.66
650,2014-04-03,949.39,951.58,943.37,946.18
651,2014-04-04,946.84,951.17,943.48,946.53
652,2014-04-08,947.2,952.75,936.64,936.94
653,2014-04-09,940.45,944.65,936.59,938.35
654,2014-04-10,940.25,944.26,936.04,944.06
655,2014-04-11,939.39,943.69,937.28,943.45
656,2014-04-16,944.14,953.47,943.54,952.63
657,2014-04-17,952.11,959.99,951.45,957.23
658,2014-04-18,958.81,961.8,956.19,957.17
659,2014-04-21,957.66,963.24,954.71,960.25
660,2014-04-22,963.42,964.82,956.14,961.2
661,2014-04-23,963.94,968.43,963.15,966.5
662,2014-04-24,967.25,968.3,962.66,964.83
663,2014-04-25,961.65,964.63,953.36,953.36
664,2014-04-28,954.61,960.96,954.31,956.25
665,2014-04-29,954.06,958.54,950.91,956.51
666,2014-04-30,958.06,962.75,956.93,959.51
667,2014-05-02,960.73,964.71,959.89,964.36
668,2014-05-06,966.21,968.39,952.67,952.73
669,2014-05-07,943.08,952.4,940.57,951.52
670,2014-05-08,948.93,950.43,934.56,935.41
671,2014-05-09,933.75,940.3,930.44,935.41
672,2014-05-12,934.86,936.89,930,932.7
673,2014-05-14,936.95,946.9,936.89,946.78
674,2014-05-15,945.45,948.08,940.88,946.88
675,2014-05-16,943.04,957.89,941.85,955.52
676,2014-05-19,955.03,959.34,953.71,959.26
677,2014-05-20,947.49,951.49,942.29,946.5
678,2014-05-21,945.65,953.6,944.58,950.46
679,2014-05-22,955.47,959.47,948.62,950.59
680,2014-05-23,931.99,944.67,930.44,944.13
681,2014-05-26,944.18,944.41,931.43,937.07
682,2014-05-27,939.21,941.94,933.77,938.09
683,2014-05-28,943.07,950.01,942.01,945.08
684,2014-05-29,946.16,952.54,945.51,948.66
685,2014-05-30,951.43,955.98,950.52,952.2
686,2014-06-02,958.66,972.53,957.87,971.73
687,2014-06-03,982.48,984.6,975.77,982.07
688,2014-06-04,983.54,985.16,976.92,978.32
689,2014-06-05,981.65,982.5,974.12,980.11
690,2014-06-06,986.46,987.31,980.89,983.64
691,2014-06-09,988.24,988.96,979.54,982.07
692,2014-06-10,979.3,990.98,976.04,990.66
693,2014-06-11,990.05,990.67,979.59,985.56
694,2014-06-12,983.49,987.6,979.28,979.28
695,2014-06-13,978.17,983.84,976.25,977.89
696,2014-06-16,980.89,992.17,980.82,990.03
697,2014-06-17,992.14,993.8,986.38,988.25
698,2014-06-18,988.2,989.36,972.91,974.78
699,2014-06-19,977.76,982.71,970.36,981.66
700,2014-06-20,983.66,985.87,979.17,984.82
701,2014-06-23,987.69,989.69,983.61,985.71
702,2014-06-24,983.76,984.13,974.54,979.83
703,2014-06-25,981.21,986.83,978.49,985.87
704,2014-06-26,988.73,993.48,988.01,992.67
705,2014-06-27,994.7,"1,003.08",988.63,997.61
706,2014-06-30,"1,001.50","1,004.79",997.7,999.62
707,2014-07-02,"1,003.49","1,005.29",998.94,"1,002.53"
708,2014-07-03,"1,002.81","1,005.51",999.16,"1,002.99"
709,2014-07-04,"1,006.53","1,011.06","1,003.53","1,003.64"
710,2014-07-07,"1,007.27","1,012.04","1,005.40","1,009.18"
711,2014-07-08,"1,011.66","1,017.93","1,011.03","1,013.82"
712,2014-07-09,"1,011.87","1,017.30","1,010.68","1,013.12"
713,2014-07-10,"1,017.62","1,022.28","1,016.56","1,021.06"
714,2014-07-14,"1,026.26","1,032.20","1,024.79","1,029.68"
715,2014-07-15,"1,032.55","1,032.90","1,023.47","1,026.21"
716,2014-07-16,"1,027.98","1,033.44","1,025.81","1,029.54"
717,2014-07-17,"1,028.14","1,033.07","1,025.53","1,033.07"
718,2014-07-18,"1,030.63","1,034.91","1,023.45","1,030.19"
719,2014-07-21,"1,031.97","1,035.70","1,029.40","1,031.65"
720,2014-07-22,"1,034.53","1,035.93","1,016.13","1,019.72"
721,2014-07-23,"1,024.79","1,033.86","1,024.00","1,033.86"
722,2014-07-24,"1,036.56","1,036.95","1,031.38","1,034.98"
723,2014-07-25,"1,035.21","1,037.05","1,028.82","1,033.82"
724,2014-07-28,"1,034.64","1,035.18","1,024.99","1,028.27"
725,2014-07-29,"1,030.50","1,034.86","1,016.31","1,018.53"
726,2014-07-30,"1,019.08","1,025.35","1,006.90","1,019.40"
727,2014-07-31,"1,015.79","1,022.99","1,005.54","1,006.97"
728,2014-08-01,997.61,"1,007.10",996.7,"1,005.23"
729,2014-08-04,"1,008.42","1,020.58","1,006.19","1,019.45"
730,2014-08-05,"1,021.52","1,028.69","1,019.43","1,025.51"
731,2014-08-06,"1,024.42","1,028.51","1,019.99","1,021.42"
732,2014-08-07,"1,022.90","1,023.72","1,014.59","1,021.71"
733,2014-08-08,"1,014.45","1,019.85","1,012.44","1,018.47"
734,2014-08-13,"1,026.42","1,039.61","1,025.26","1,038.63"
735,2014-08-14,"1,042.71","1,044.40","1,034.20","1,036.64"
736,2014-08-15,"1,037.66","1,042.17","1,031.52","1,039.38"
737,2014-08-18,"1,040.19","1,042.36","1,033.03","1,035.54"
738,2014-08-19,"1,041.30","1,042.06","1,035.17","1,035.70"
739,2014-08-20,"1,037.76","1,042.88","1,037.76","1,041.56"
740,2014-08-21,"1,040.01","1,044.28","1,038.77","1,040.80"
741,2014-08-22,"1,044.21","1,046.05","1,042.43","1,043.55"
742,2014-08-25,"1,046.93","1,051.48","1,044.37","1,048.53"
743,2014-08-26,"1,049.90","1,051.55","1,044.78","1,046.19"
744,2014-08-27,"1,048.74","1,054.11","1,045.64","1,049.71"
745,2014-08-28,"1,050.94","1,051.85","1,039.00","1,044.40"
746,2014-08-29,"1,040.35","1,047.39","1,039.37","1,044.25"
747,2014-09-01,"1,048.53","1,051.06","1,045.85","1,046.14"
748,2014-09-02,"1,047.88","1,051.42","1,045.47","1,047.85"
749,2014-09-03,"1,051.77","1,060.08","1,049.78","1,058.83"
750,2014-09-04,"1,060.10","1,061.91","1,054.58","1,056.87"
751,2014-09-05,"1,058.92","1,061.29","1,055.09","1,059.57"
752,2014-09-08,"1,062.71","1,064.22","1,059.13","1,059.30"
753,2014-09-09,"1,060.53","1,063.12","1,055.97","1,058.47"
754,2014-09-10,"1,053.37","1,060.14","1,046.68","1,057.77"
755,2014-09-11,"1,056.68","1,062.37","1,054.63","1,056.05"
756,2014-09-12,"1,058.23","1,059.20","1,047.48","1,056.21"
757,2014-09-15,"1,052.74","1,056.72","1,050.39","1,053.01"
758,2014-09-16,"1,055.80","1,055.91","1,043.58","1,043.58"
759,2014-09-17,"1,047.67","1,050.89","1,042.67","1,048.39"
760,2014-09-18,"1,052.13","1,057.23","1,050.48","1,056.78"
761,2014-09-19,"1,061.45","1,062.81","1,055.31","1,057.43"
762,2014-09-22,"1,056.51","1,064.28","1,055.20","1,061.18"
763,2014-09-23,"1,063.88","1,066.20","1,058.40","1,062.16"
764,2014-09-24,"1,064.41","1,067.64","1,060.90","1,062.76"
765,2014-09-25,"1,064.92","1,067.88","1,062.53","1,063.18"
766,2014-09-26,"1,062.81","1,069.08","1,062.01","1,069.08"
767,2014-09-29,"1,068.82","1,070.00","1,050.84","1,056.50"
768,2014-09-30,"1,056.73","1,062.06","1,053.13","1,057.22"
769,2014-10-01,"1,059.84","1,064.43","1,056.12","1,057.88"
770,2014-10-02,"1,054.40","1,058.48","1,043.41","1,047.78"
771,2014-10-03,"1,046.52","1,050.31","1,036.05","1,047.12"
772,2014-10-06,"1,048.67","1,050.40","1,029.29","1,031.32"
773,2014-10-07,"1,033.45","1,037.47","1,025.70","1,028.87"
774,2014-10-08,"1,020.70","1,032.61","1,020.15","1,029.19"
775,2014-10-09,"1,036.89","1,043.12","1,034.21","1,041.70"
776,2014-10-10,"1,030.96","1,037.23","1,029.72","1,034.96"
777,2014-10-13,"1,028.33","1,031.22","1,023.62","1,025.06"
778,2014-10-14,"1,026.64","1,032.74","1,026.10","1,028.32"
779,2014-10-15,"1,030.01","1,034.76","1,026.54","1,026.57"
780,2014-10-16,"1,021.91","1,025.45","1,012.23","1,012.23"
781,2014-10-17,"1,014.86","1,018.00","1,009.17","1,014.58"
782,2014-10-20,"1,024.06","1,025.02","1,013.66","1,014.52"
783,2014-10-21,"1,016.87","1,017.66","1,010.74","1,014.79"
784,2014-10-22,"1,019.93","1,021.10","1,011.47","1,018.42"
785,2014-10-24,"1,022.54","1,024.69","1,018.31","1,022.37"
786,2014-10-27,"1,023.36","1,026.58","1,019.43","1,026.29"
787,2014-10-28,"1,026.70","1,032.22","1,023.60","1,031.73"
788,2014-10-29,"1,037.47","1,041.58","1,033.68","1,035.26"
789,2014-10-30,"1,037.50","1,041.50","1,034.15","1,037.37"
790,2014-10-31,"1,041.57","1,053.22","1,038.47","1,053.22"
791,2014-11-03,"1,058.45","1,058.57","1,047.36","1,051.08"
792,2014-11-04,"1,053.99","1,056.51","1,049.16","1,056.34"
793,2014-11-05,"1,056.09","1,057.36","1,046.89","1,050.60"
794,2014-11-06,"1,052.47","1,056.85","1,049.17","1,053.45"
795,2014-11-07,"1,056.51","1,057.54","1,048.56","1,051.69"
796,2014-11-10,"1,054.14","1,054.77","1,043.14","1,043.22"
797,2014-11-11,"1,044.15","1,050.60","1,040.60","1,047.51"
798,2014-11-12,"1,048.01","1,050.83","1,039.75","1,043.18"
799,2014-11-13,"1,042.71","1,054.49","1,039.03","1,054.49"
800,2014-11-14,"1,055.88","1,056.64","1,049.96","1,051.87"
801,2014-11-17,"1,051.69","1,052.80","1,045.77","1,046.33"
802,2014-11-18,"1,047.53","1,060.80","1,047.12","1,056.37"
803,2014-11-19,"1,059.41","1,059.90","1,052.46","1,053.86"
804,2014-11-20,"1,055.68","1,056.40","1,045.61","1,046.67"
805,2014-11-21,"1,045.74","1,057.27","1,045.15","1,055.78"
806,2014-11-24,"1,061.67","1,064.97","1,060.02","1,063.21"
807,2014-11-25,"1,063.97","1,070.59","1,059.57","1,070.59"
808,2014-11-26,"1,070.18","1,073.79","1,067.43","1,069.11"
809,2014-11-27,"1,071.37","1,076.94","1,069.95","1,074.80"
810,2014-11-28,"1,071.15","1,074.21","1,067.20","1,069.36"
811,2014-12-01,"1,065.86","1,071.37","1,061.74","1,069.03"
812,2014-12-02,"1,071.57","1,073.54","1,063.34","1,069.54"
813,2014-12-03,"1,072.05","1,074.50","1,065.55","1,068.93"
814,2014-12-04,"1,070.18","1,072.93","1,066.81","1,070.99"
815,2014-12-08,"1,072.45","1,075.00","1,053.75","1,055.73"
816,2014-12-09,"1,053.04","1,054.88","1,038.98","1,040.98"
817,2014-12-11,"1,030.09","1,031.78","1,004.02","1,018.38"
818,2014-12-12,"1,015.56","1,020.56","1,006.98","1,007.42"
819,2014-12-15,989.18,994.83,912.67,989.4
820,2014-12-16,960.62,983.76,944.81,971.7
821,2014-12-17,973.91,990.66,970.66,985.06
822,2014-12-18,"1,003.61","1,013.14","1,000.16","1,013.14"
823,2014-12-19,"1,020.54","1,021.42","1,003.72","1,011.06"
824,2014-12-22,"1,016.84","1,028.22","1,014.48","1,028.22"
825,2014-12-23,"1,025.94","1,030.01","1,018.54","1,023.37"
826,2014-12-24,"1,027.45","1,028.93","1,020.27","1,020.37"
827,2014-12-25,"1,013.66","1,013.81",998.24,"1,005.28"
828,2014-12-26,"1,004.35","1,011.73",995.93,"1,010.61"
829,2014-12-29,"1,015.04","1,015.30",996.88,"1,001.37"
830,2014-12-30,"1,000.32","1,003.03",991.81,"1,001.01"
831,2015-01-05,"1,002.19","1,003.83",986.94,987.4
832,2015-01-06,974.75,981.66,967.74,980.5
833,2015-01-07,980.88,998.1,980.18,998.05
834,2015-01-08,"1,009.68","1,015.52","1,008.11","1,013.24"
835,2015-01-09,"1,018.89","1,019.91","1,013.03","1,017.87"
836,2015-01-12,"1,014.95","1,025.69","1,010.78","1,019.38"
837,2015-01-13,"1,010.05","1,023.08","1,005.37","1,020.22"
838,2015-01-14,"1,023.22","1,030.91","1,009.73","1,010.98"
839,2015-01-15,"1,015.62","1,020.78","1,008.99","1,009.97"
840,2015-01-16,"1,003.45","1,011.44","1,002.71","1,005.51"
841,2015-01-19,"1,013.63","1,020.12","1,010.54","1,019.92"
842,2015-01-20,"1,021.97","1,024.53","1,015.64","1,018.99"
843,2015-01-21,"1,020.83","1,022.06","1,013.73","1,019.07"
844,2015-01-22,"1,027.23","1,040.25","1,023.73","1,039.12"
845,2015-01-23,"1,046.98","1,075.19","1,046.40","1,073.00"
846,2015-01-26,"1,075.58","1,083.47","1,062.68","1,062.93"
847,2015-01-27,"1,062.67","1,073.84","1,058.75","1,061.12"
848,2015-01-28,"1,064.60","1,071.03","1,055.10","1,062.01"
849,2015-01-29,"1,061.59","1,067.65","1,052.86","1,056.23"
850,2015-01-30,"1,059.76","1,060.92","1,050.18","1,050.29"
851,2015-02-02,"1,047.72","1,053.10","1,043.58","1,051.38"
852,2015-02-03,"1,058.95","1,070.92","1,058.72","1,068.91"
853,2015-02-04,"1,080.05","1,082.59","1,066.10","1,066.10"
854,2015-02-05,"1,061.39","1,071.36","1,055.58","1,071.36"
855,2015-02-06,"1,076.10","1,077.04","1,070.60","1,074.39"
856,2015-02-09,"1,070.07","1,074.63","1,063.80","1,063.80"
857,2015-02-10,"1,062.62","1,066.92","1,056.44","1,057.54"
858,2015-02-11,"1,060.33","1,066.00","1,048.93","1,064.61"
859,2015-02-12,"1,064.51","1,070.50","1,057.99","1,070.50"
860,2015-02-13,"1,072.17","1,074.59","1,067.93","1,071.02"
861,2015-02-16,"1,070.37","1,072.49","1,064.69","1,064.75"
862,2015-02-17,"1,063.30","1,065.61","1,050.81","1,050.81"
863,2015-02-18,"1,053.00","1,061.94","1,052.55","1,061.45"
864,2015-02-19,"1,060.00","1,063.99","1,055.07","1,056.48"
865,2015-02-20,"1,058.77","1,062.73","1,056.27","1,058.77"
866,2015-02-23,"1,062.27","1,063.26","1,049.79","1,049.93"
867,2015-02-24,"1,052.26","1,058.17","1,051.00","1,052.61"
868,2015-02-25,"1,054.21","1,055.59","1,041.96","1,045.80"
869,2015-02-26,"1,046.05","1,051.10","1,031.37","1,051.10"
870,2015-02-27,"1,047.62","1,050.62","1,042.12","1,042.80"
871,2015-03-02,"1,043.90","1,045.39","1,033.23","1,039.47"
872,2015-03-03,"1,037.64","1,039.39","1,027.89","1,027.89"
873,2015-03-05,"1,025.86","1,026.93","1,016.62","1,022.09"
874,2015-03-06,"1,022.24","1,032.49","1,020.59","1,032.49"
875,2015-03-09,"1,025.51","1,031.27","1,021.47","1,027.02"
876,2015-03-10,"1,027.77","1,029.31","1,005.25","1,005.25"
877,2015-03-11,"1,001.88","1,016.07",998.63,"1,015.94"
878,2015-03-12,"1,014.17","1,017.90","1,006.31","1,013.98"
879,2015-03-13,"1,016.55","1,020.29","1,010.55","1,012.25"
880,2015-03-16,"1,006.45","1,007.66",993.95,996.39
881,2015-03-17,"1,003.58","1,005.45",996.87,997.43
882,2015-03-18,998.55,"1,012.40",997.3,"1,010.99"
883,2015-03-19,"1,020.44","1,020.44","1,009.63","1,012.18"
884,2015-03-20,"1,013.31","1,015.42","1,002.18","1,010.67"
885,2015-03-23,"1,015.28","1,017.45","1,004.23","1,006.03"
886,2015-03-24,"1,005.09","1,005.94",994.65,"1,005.12"
887,2015-03-25,"1,005.46","1,008.78","1,002.56","1,002.56"
888,2015-03-26,997.76,"1,003.01",992.49,992.82
889,2015-03-27,991.74,995.17,986.78,993.33
890,2015-03-30,998.46,"1,000.68",993.12,993.27
891,2015-03-31,997.28,"1,001.88",993.58,997.66
892,2015-04-01,998.13,"1,010.13",995.03,"1,010.04"
893,2015-04-02,"1,013.60","1,020.45","1,009.24","1,015.30"
894,2015-04-03,"1,016.82","1,018.42","1,012.88","1,017.08"
895,2015-04-07,"1,024.32","1,032.17","1,022.23","1,027.62"
896,2015-04-08,"1,029.90","1,033.19","1,023.92","1,023.97"
897,2015-04-09,"1,024.24","1,027.84","1,020.71","1,023.65"
898,2015-04-10,"1,024.94","1,026.56","1,019.45","1,025.38"
899,2015-04-16,"1,035.90","1,043.79","1,031.09","1,043.73"
900,2015-04-17,"1,045.69","1,046.62","1,039.53","1,039.53"
901,2015-04-20,"1,038.24","1,039.24","1,031.02","1,033.75"
902,2015-04-21,"1,038.40","1,042.31","1,036.62","1,040.23"
903,2015-04-22,"1,040.82","1,041.14","1,024.61","1,024.61"
904,2015-04-23,"1,027.86","1,032.91","1,017.82","1,019.38"
905,2015-04-24,"1,023.00","1,028.41","1,020.33","1,028.41"
906,2015-04-27,"1,030.52","1,033.32","1,021.51","1,023.45"
907,2015-04-28,"1,022.94","1,023.25","1,006.89","1,011.87"
908,2015-04-29,"1,003.15","1,009.51",997.02,"1,003.48"
909,2015-04-30,"1,002.45","1,009.94","1,001.99","1,006.10"
910,2015-05-06,"1,008.25","1,010.04",998.01,"1,003.19"
911,2015-05-07,999.28,"1,005.45",990.69,990.69
912,2015-05-08,994.81,"1,005.24",989.06,"1,001.04"
913,2015-05-11,"1,006.05","1,009.07",996.27,996.27
914,2015-05-12,995.53,997.04,981.55,986.51
915,2015-05-13,992.02,996.28,989.03,994.61
916,2015-05-14,994.31,997.24,984.83,993.03
917,2015-05-15,992.01,"1,002.83",990.07,"1,002.83"
918,2015-05-18,"1,001.13","1,005.37",997.25,"1,001.25"
919,2015-05-19,"1,003.09","1,014.41","1,003.05","1,012.71"
920,2015-05-20,"1,012.51","1,014.66","1,005.73","1,005.98"
921,2015-05-21,"1,008.87","1,013.09","1,007.28","1,010.71"
922,2015-05-22,"1,015.03","1,017.93","1,007.48","1,007.68"
923,2015-05-25,"1,009.58","1,011.17",996.05,996.05
924,2015-05-26,995.88,"1,000.21",988.88,989.31
925,2015-05-27,984.86,992.35,980.95,991.39
926,2015-05-28,992.13,992.94,980.31,985.15
927,2015-05-29,987.14,990.18,982.78,985.37
928,2015-06-02,981.6,983.14,971.92,972.01
929,2015-06-03,975.58,979.97,972.75,975.93
930,2015-06-04,976.77,982.49,969.95,981.86
931,2015-06-05,981.42,995.99,981.23,994.33
932,2015-06-08,993.53,996.29,988.53,993.57
933,2015-06-09,990.44,991.05,980.94,981.38
934,2015-06-10,984.69,996.13,984.43,991.38
935,2015-06-11,998.46,"1,002.04",995.31,999.1
936,2015-06-12,998.91,999.91,992.04,992.39
937,2015-06-15,991.43,991.7,984.3,986.87
938,2015-06-16,987.36,992.27,986.87,987.79
939,2015-06-17,990.97,998.7,988.63,996.87
940,2015-06-18,997.97,998.86,989.49,991.03
941,2015-06-19,990.33,990.96,976.31,978.69
942,2015-06-22,980.31,994.2,979.81,989.51
943,2015-06-23,995.65,996.56,986.88,988.05
944,2015-06-24,991.59,999.93,990.97,999.93
945,2015-06-25,998.71,"1,004.12",995.32,"1,000.75"
946,2015-06-26,"1,001.34","1,003.92",998.44,999.11
947,2015-06-29,987.71,"1,000.67",984.9,995.93
948,2015-06-30,995.38,996.61,984.92,989.21
949,2015-07-02,989.01,989.41,978.42,980.19
950,2015-07-03,979.48,983.51,974.97,979.1
951,2015-07-06,971.78,973.35,964.82,968.48
952,2015-07-07,970.38,976.09,968.31,975.23
953,2015-07-08,968.63,970.92,962.24,964.62
954,2015-07-09,963.93,971.87,958.5,967.42
955,2015-07-10,975.29,978.15,970.49,977.57
956,2015-07-13,975.47,983.13,973.39,980.28
957,2015-07-14,981.56,982.71,976.16,977.29
958,2015-07-15,979.21,983.62,976.61,976.71
959,2015-07-16,977.6,979.75,969.61,974.29
960,2015-07-17,975.34,976.55,969.61,972.51
961,2015-07-20,972.73,973.73,963.89,964.19
962,2015-07-21,964.92,965.28,948.36,952.25
963,2015-07-22,948.17,954.65,942.07,953.4
964,2015-07-23,952.28,956.56,948.67,948.67
965,2015-07-24,945.88,946.85,939.91,943.07
966,2015-07-27,938.01,939.52,923.35,926.1
967,2015-07-28,930.59,934.4,921.14,926.83
968,2015-07-29,930.71,935.48,921.96,933.59
969,2015-07-31,938.72,950.42,937.94,950.42
970,2015-08-03,946.25,949.95,943.1,949.76
971,2015-08-04,946.56,946.89,938.16,941.36
972,2015-08-05,946.82,948.71,941.88,943.86
973,2015-08-06,942.63,945.07,936.16,937.69
974,2015-08-07,936.41,938.83,933.75,935.41
975,2015-08-10,929.88,932.32,926.75,928.25
976,2015-08-11,929.79,931.84,918.65,918.65
977,2015-08-13,912.21,918.71,901.58,918.71
978,2015-08-14,917.15,926.5,913.35,924.79
979,2015-08-17,923.89,927.38,919.88,919.88
980,2015-08-18,893.48,904.59,886.16,894.25
981,2015-08-19,896.65,901.03,891.14,896.73
982,2015-08-20,890.97,895.94,887.98,889.57
983,2015-08-21,884.99,889.08,877.89,885.8
984,2015-08-24,861.72,863.75,840.84,840.84
985,2015-08-25,854.39,862.02,838.84,861.52
986,2015-08-26,855.16,867.58,855.11,857.24
987,2015-08-27,871.41,887.22,869.28,886.24
988,2015-08-28,899.46,903.7,887.16,893.77
989,2015-08-31,894.15,905.68,890.99,905.68
990,2015-09-01,904.05,905.39,888.05,888.92
991,2015-09-02,887.48,898.79,882.88,897.69
992,2015-09-03,901.65,906.35,900.53,903.56
993,2015-09-04,897.96,901.12,890.29,892.34
994,2015-09-07,889.84,894.04,887.55,891.87
995,2015-09-08,891.31,897.65,882.2,897.65
996,2015-09-09,906.75,911.61,902.54,909.87
997,2015-09-10,901.09,908.29,900.04,908.29
998,2015-09-11,910.49,913.15,896.87,897.13
999,2015-09-14,896.97,898.91,889.17,894.25
1000,2015-09-15,893.53,896.78,887.44,889.97
1001,2015-09-16,893.18,898.3,888.78,898.3
